table_catalog;table_schema;table_name;column_name;ordinal_position;column_default;is_nullable;data_type;character_maximum_length;character_octet_length;numeric_precision;numeric_precision_radix;numeric_scale;datetime_precision;character_set_catalog;character_set_schema;character_set_name;collation_catalog;collation_schema;collation_name;domain_catalog;domain_schema;domain_name
XpoMaster;carrierWeb;LoadPayStatusType;Name;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;LoadPayStatusType;Description;4;;YES;varchar;256;256;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;LoadPayStatusType;IsActive;5;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrierWeb;LoadPayStatusType;SortOrder;6;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;LoadPayStatusType;CreatedBy;7;([dbo].[fns_GetContextUserName]());NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;LoadPayStatusType;CreatedDate;8;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrierWeb;LoadPayStatusType;UpdatedBy;9;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;LoadPayStatusType;UpdatedDate;10;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;dbo;v_RealOrder;OrderId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;Code;2;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;CarrierPortalPostingDate;3;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;v_RealOrder;TemperatureLow;4;;YES;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;TemperatureHigh;5;;YES;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;ReadyToBill;6;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;CustomerId;7;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;ReportingCodeId;8;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;RateMethodTypeId;9;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;DistanceMethodTypeId;10;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;DistanceProviderId;11;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;DistanceMethodId;12;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;DistanceVersionId;13;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;IsHazmat;14;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;RequestedTrailerEquipmentTypeId;15;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;CreatedBy;16;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;ValueOfGoodsCurrencyId;17;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;ValueOfGoodsExchangeRate;18;;YES;decimal;;;8;10;4;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;SourceTypeId;19;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;BusinessUnitId;20;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;IsHighValue;21;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;ServiceTypeId;22;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;EdiPartnerId;23;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;EdiVersion;24;;YES;varchar;12;12;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;EmergencyContactPhone;25;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;EmergencyContactPhoneExtension;26;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;EmergencyContactName;27;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;DistanceProvider;28;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;DistanceProviderMethod;29;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;DistanceProviderVersion;30;;YES;decimal;;;18;10;0;;;;;;;;;;
XpoMaster;dbo;v_RealOrder;GeocodingPreference;31;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_RealOrder;MinimumOrderValueExceptionReasonMasterId;32;;YES;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;Asset;AggregatedCounter;Id;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;Asset;AggregatedCounter;Key;2;;NO;nvarchar;100;200;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;Asset;AggregatedCounter;Value;3;;NO;bigint;;;19;10;0;;;;;;;;;;
XpoMaster;Asset;AggregatedCounter;ExpireAt;4;;YES;datetime;;;;;;3;;;;;;;;;
XpoMaster;edi;StopRequirementRequest;Id;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;StopRequirementRequest;StopRequestId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;StopRequirementRequest;SpecialServicesCode;3;;NO;varchar;300;300;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;StopRequirementRequest;CreatedDate;4;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;edi;StopRequirementRequest;CreatedBy;5;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;TranscoreCountry;TranscoreCountryId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;integration;TranscoreCountry;Code;2;;NO;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;TranscoreCountry;Description;3;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;TranscoreCountry;IsActive;4;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;integration;TranscoreCountry;CreatedBy;5;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;TranscoreCountry;CreatedDate;6;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;integration;TranscoreCountry;UpdatedBy;7;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;TranscoreCountry;UpdatedDate;8;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;edi;PartnerStandardCode;Id;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;PartnerStandardCode;Code;2;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;PartnerId;3;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;Description;4;;YES;varchar;80;80;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;ElementId;5;;YES;varchar;4;4;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;SendToDriver;6;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;edi;PartnerStandardCode;StandardCode;7;;YES;varchar;6;6;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;TransactionSet;8;;YES;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;Version;9;;YES;varchar;12;12;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;CreatedDate;10;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;edi;PartnerStandardCode;CreatedByUserName;11;;YES;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;UpdatedDate;12;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;edi;PartnerStandardCode;UpdatedBy;13;;YES;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;AltDescription;14;;YES;varchar;80;80;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;PartnerStandardCode;AltStandardCode;15;;YES;varchar;6;6;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;locale;State;StateId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;locale;State;StateCode;2;;NO;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;locale;State;Name;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;locale;State;Latitude;4;;YES;decimal;;;18;10;6;;;;;;;;;;
XpoMaster;locale;State;Longitude;5;;YES;decimal;;;18;10;6;;;;;;;;;;
XpoMaster;locale;State;GeoCode;6;;YES;geography;-1;-1;;;;;;;;;;;;;
XpoMaster;locale;State;CountryId;7;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;locale;State;CapitalCityId;8;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;locale;State;CenterZipId;9;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;locale;State;CenterCityId;10;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;locale;State;CreatedBy;11;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;locale;State;CreatedDate;12;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;locale;State;UpdatedBy;13;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;locale;State;UpdatedDate;14;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;locale;State;IsValidated;15;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;locale;State;IsActive;16;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;tms;ExternalSourceIdentifier;ExternalSourceIdentifierId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;tms;ExternalSourceIdentifier;ExternalSourceId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;tms;ExternalSourceIdentifier;Identifier;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_SalespersonAutoComplete;SalespersonId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_SalespersonAutoComplete;UserId;2;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_SalespersonAutoComplete;Name;3;;YES;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_SalespersonAutoComplete;UserName;4;;YES;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_SalespersonAutoComplete;ReportingCodeId;5;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_SalespersonAutoComplete;OfficeLocationId;6;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;AccountsReceiableOrderFinancialStatusAudit;AccountsReceiableOrderFinancialStatusAuditId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;AccountsReceiableOrderFinancialStatusAudit;InvoiceNumber;2;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;AccountsReceiableOrderFinancialStatusAudit;OrderCode;3;;NO;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;AccountsReceiableOrderFinancialStatusAudit;FinancialStatusTypeId;4;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;AccountsReceiableOrderFinancialStatusAudit;CreatedBy;5;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;AccountsReceiableOrderFinancialStatusAudit;CreatedOn;6;;NO;datetimeoffset;;;;;;7;;;;;;;;;
XpoMaster;dbo;v_Report;ReportFilterId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;ReportId;2;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;Name;3;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;Code;4;;YES;varchar;70;70;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;ReportTypeId;5;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;ReportType;6;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;DateTypeId;7;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;DateType;8;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;UserId;9;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;OfficeLocationId;10;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;OfficeLocationName;11;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;ReportingCodeId;12;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;ReportingCode;13;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;SalesRepId;14;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;SalesRepUserName;15;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;SalesRepUser;16;;YES;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;CarrierRepId;17;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;CarrierRepUserName;18;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;CarrierRepUser;19;;YES;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;EnteredByUserId;20;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;EnteredByUserName;21;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;EnteredByUser;22;;YES;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;BookedByUserId;23;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_Report;BookedByUserName;24;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;BookedByUser;25;;YES;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;FromDateString;26;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;ToDateString;27;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;Customers;28;;YES;nvarchar;-1;-1;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;OrderStatusTypes;29;;YES;nvarchar;-1;-1;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_Report;BrokerageStatusTypes;30;;YES;nvarchar;-1;-1;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;Order;OrderId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;Order;MarkedCompletedDate;2;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;accounting;Order;CreatedDate;3;;NO;datetime2;;;;;;7;;;;;;;;;
XpoMaster;accounting;Order;CreatedBy;4;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;Order;UpdatedDate;5;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;accounting;Order;UpdatedBy;6;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;Order;MarkedVoidDate;7;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;accounting;Order;VoidAuditHistoryId;8;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;Order;CompletedAuditHistoryId;9;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;BillingRequirementDefaultId;1;;NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;CompanyId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;IsOnHold;3;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;IsCreateOrderAsTaxable;4;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;IsSpecialBilling;5;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;AllowPrePayments;6;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;IsEDIBilling;7;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;IsContpaqBilling;8;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;IsPrebillDataCheck;9;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;AllowWebsiteBilling;10;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;IsInterCompany;11;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;IsDocumentsRequired;12;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;IsAutogenerateBOL;13;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;InvoiceMethodId;14;;NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;CreatedBy;15;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;BillingRequirementDefault;CreatedDate;16;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;BillingRequirementDefault;UpdatedBy;17;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;BillingRequirementDefault;UpdatedDate;18;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;tms;DocumentTag;DocumentId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;tms;DocumentTag;TagId;2;;NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;dbo;Company;CompanyId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;Company;Code;2;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;Company;Name;3;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;Company;Description;4;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;Company;IsActive;5;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;Company;CreatedBy;6;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;Company;CreatedDate;7;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;Company;UpdatedBy;8;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;Company;UpdatedDate;9;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;dbo;Company;SortOrder;10;;NO;smallint;;;5;10;0;;;;;;;;;;
XpoMaster;dbo;Company;OperatingUnitId;11;;YES;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;orders;EventSource;EventSourceId;1;;NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;orders;EventSource;SourceName;2;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;EventSource;Code;3;;NO;varchar;25;25;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;EventSource;IsActive;4;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;orders;EventSource;CreatedBy;5;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;EventSource;CreatedOn;6;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;orders;EventSource;UpdatedBy;7;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;EventSource;UpdatedOn;8;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;fo;v_SalespersonAutoComplete_WithInactiveUsers;SalespersonId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_SalespersonAutoComplete_WithInactiveUsers;UserId;2;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_SalespersonAutoComplete_WithInactiveUsers;Name;3;;NO;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_SalespersonAutoComplete_WithInactiveUsers;UserName;4;;NO;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_SalespersonAutoComplete_WithInactiveUsers;ReportingCodeId;5;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_SalespersonAutoComplete_WithInactiveUsers;OfficeLocationId;6;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;BillingMethodDefaultUser;ReportingCodeId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;BillingMethodDefaultUser;UserId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;BillingMethodDefaultUser;BillingMethodDefaultUserTypeId;3;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;BillingMethodDefaultUser;CreatedBy;4;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;BillingMethodDefaultUser;CreatedDate;5;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;BillingMethodDefaultUser;UpdatedBy;6;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;BillingMethodDefaultUser;UpdatedDate;7;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;orders;E1MetaData;E1MetaDataId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;E1MetaData;OrderId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;E1MetaData;CommunicationMethodTypeId;3;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;E1MetaData;CreatedBy;4;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;E1MetaData;CreatedDate;5;;NO;datetime2;;;;;;7;;;;;;;;;
XpoMaster;orders;E1MetaData;UpdatedBy;6;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;E1MetaData;UpdatedDate;7;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;orders;E1MetaData;SelectedVehicleReasonId;8;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportViewId;1;;YES;uniqueidentifier;;;;;;;;;;;;;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportTypeId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportId;3;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportName;4;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportDescription;5;;YES;varchar;1000;1000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportCode;6;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportTypeCode;7;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportTypeName;8;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportPath;9;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportTypeSecurityKey;10;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportSecurityKey;11;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportTypeDescription;12;;YES;varchar;1000;1000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;v_ReportSecurityKey;ReportIsDashboard;13;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;tms;FactoringCompany;FactoringCompanyId;1;;NO;int;;;10;10;0;;;;;;;;;;
